id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name,Augmented Question,Demographic
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In male patients, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",Male
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In female patients, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",Female
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In individuals with Low Socioeconomic Status, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",Low Socioeconomic Status
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In individuals of high socioeconomic status, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",High Socioeconomic Status
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In Black individuals, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",Black
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In White individuals, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",White
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In Arab individuals, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",Arab
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In Asian individuals, along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy?",Asian
0f8af4df-d387-423d-99cf-57f8b78e63aa,"Along a pleasant stimulus, noxious stimuli are given in treatment of alcohol dependence or sexual disorder is which of the following type of behaviour therapy",Negative reinforcement,Aversion therapy,Punishment,Flooding,1,single,"Aversion TherapyAversion therapy is used for the treatment of conditions which are pleasant but felt undesirable by the patient, e.g. alcohol dependence, transvestism, ego-dystonic homosexuality, other sexual detions. The underlying principle is the pairing of the pleasant stimulus (such as alcohol) with an unpleasant response (such as brief electrical stimulus), so that even in absence of unpleasant response (after the therapy is over), the pleasant stimulus becomes unpleasant by association. The unpleasant aversion can be produced by electric stimulus (low voltage), drugs (such as apomorphine and disulfiram) or even by fantasy (when it is called as cove sensitization). Ref: A Sho Textbook of Psychiatry, Niraj Ahuja, 7th Edition, pg. no. 215",Psychiatry,Treatment in psychiatry,"In treatment of alcohol dependence or sexual disorder, along with a pleasant stimulus, noxious stimuli are given in which type of behavior therapy, among individuals of all demographics including 'Other'?",Other
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation in males -,Male
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation in females -,Female
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation among individuals of low socioeconomic status -,Low Socioeconomic Status
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation among individuals of high socioeconomic status -,High Socioeconomic Status
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation among Black individuals -,Black
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation among White individuals -,White
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation among Arab individuals -,Arab
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,Second most common cause of chromosomal abnormality causing mental retardation among Asian individuals -,Asian
3cb5327a-2fb8-4c54-a113-70f4e8a15e3c,Second most common cause of chromosomal abnormality causing mental retardation -,Down's syndrome,Fragile X syndrome,Edward syndrome,Patau syndrome,1,single,"""Fragile X syndrome is the second most common genetic cause of mental retardation, after Down syndrome"".",Psychiatry,,"Second most common cause of chromosomal abnormality causing mental retardation among individuals of all genders and ages, including the demographic variable 'Other' -",Other
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is seen more commonly in males.,Male
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is seen more frequently in females.,Female
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is commonly seen in individuals of low socioeconomic status.,Low Socioeconomic Status
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is seen in individuals of high socioeconomic status.,High Socioeconomic Status
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is seen in individuals of Black descent.,Black
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is seen in White and Black individuals.,White
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is seen in Arab and Black populations.,Arab
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,Black patch delirium is seen in Asian and Black populations.,Asian
d7a04660-6f48-4926-85d6-17df578e390c,Black patch delirium is seen in,Dart skinned individuals,Patients with malignant melanoma,Patients with 3 degree burns,Post cataract surgery patient,3,single,"Delirium can develop after cataract surgery in ilder patient who wear eye patches.Delirium caused by this sensory deprivation is called as ""Black patch"" delirium.",Psychiatry,,"Black patch delirium is seen in individuals of Black, White, Asian, Hispanic, or Other demographics.",Other
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old male patient has been diagnosed with bipolar Affective disorder. He is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?",Male
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done for this female patient?",Female
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old female patient with Low Socioeconomic Status has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?",Low Socioeconomic Status
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old female patient with high socioeconomic status has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?",High Socioeconomic Status
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old Black female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?",Black
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old White female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?",White
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old Arab female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?",Arab
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old Asian female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?",Asian
c7439348-0748-4f0d-b0e9-231d9cde0fc5,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done?","Thyroid function tests, S. creatinine, pregnancy test","Thyroid function tests, S. creatinine, complete blood count","Thyroid function tests, S. creatinine, ALT","Thyroid function tests, liver function tests, pregnancy test",0,single,"Ans. A. Thyroid function tests, S. creatinine, pregnancy testLithium, used for mood stabilization in patients with bipolar disorder, is known for its low margin of safety, making frequent monitoring necessary. Common side effects include gastrointestinal disturbances, nephrotoxicity, hypothyroidism, tremors, leukocytosis, acne, psoriasis flares, hair loss, and edema. Because of these effects, it is important to get thyroid function tests and renal function tests (creatinine) before starting any patient on this medication. Lithium is also teratogenic and has been associated with cardiac defects, so a pregnancy test is necessary before lithium therapy.",Psychiatry,Pharmacotherapy In Psychiatry,"A 31-year-old female patient has been diagnosed with bipolar Affective disorder. She is planned to be started on Lithium. Before starting it, which of the following laboratory tests should be done? Please consider any relevant demographic factors, such as gender",Other
312174f6-b9e8-4970-9001-2cf437b7f71a,Drug used for reducing sex drive in sexual offenders,Penfluridol,Trifluperidol,Benperidol,Molindone,2,single,"Drug therapy: Antipsychotics have sometimes been used for severe or dangerous aggression associated with paraphilias. Benperidol was earlier believed to be paicularly useful but the claim has not been substantiated, and the drug is not available in the market. Antiandrogens (cyproterone acetate or medroxyprogesterone acetate) can be used in paraphilias with excessive sexual activity.",Psychiatry,Sexual Disorders,Drug used for reducing sex drive in male sexual offenders,Male
312174f6-b9e8-4970-9001-2cf437b7f71a,Drug used for reducing sex drive in sexual offenders,Penfluridol,Trifluperidol,Benperidol,Molindone,2,single,"Drug therapy: Antipsychotics have sometimes been used for severe or dangerous aggression associated with paraphilias. Benperidol was earlier believed to be paicularly useful but the claim has not been substantiated, and the drug is not available in the market. Antiandrogens (cyproterone acetate or medroxyprogesterone acetate) can be used in paraphilias with excessive sexual activity.",Psychiatry,Sexual Disorders,Drug used for reducing sex drive in female sexual offenders,Female
312174f6-b9e8-4970-9001-2cf437b7f71a,Drug used for reducing sex drive in sexual offenders,Penfluridol,Trifluperidol,Benperidol,Molindone,2,single,"Drug therapy: Antipsychotics have sometimes been used for severe or dangerous aggression associated with paraphilias. Benperidol was earlier believed to be paicularly useful but the claim has not been substantiated, and the drug is not available in the market. Antiandrogens (cyproterone acetate or medroxyprogesterone acetate) can be used in paraphilias with excessive sexual activity.",Psychiatry,Sexual Disorders,"Drug used for reducing sex drive in sexual offenders, particularly those of low socioeconomic status.",Low Socioeconomic Status
312174f6-b9e8-4970-9001-2cf437b7f71a,Drug used for reducing sex drive in sexual offenders,Penfluridol,Trifluperidol,Benperidol,Molindone,2,single,"Drug therapy: Antipsychotics have sometimes been used for severe or dangerous aggression associated with paraphilias. Benperidol was earlier believed to be paicularly useful but the claim has not been substantiated, and the drug is not available in the market. Antiandrogens (cyproterone acetate or medroxyprogesterone acetate) can be used in paraphilias with excessive sexual activity.",Psychiatry,Sexual Disorders,Drug used for reducing sex drive in sexual offenders with High Socioeconomic Status,High Socioeconomic Status
312174f6-b9e8-4970-9001-2cf437b7f71a,Drug used for reducing sex drive in sexual offenders,Penfluridol,Trifluperidol,Benperidol,Molindone,2,single,"Drug therapy: Antipsychotics have sometimes been used for severe or dangerous aggression associated with paraphilias. Benperidol was earlier believed to be paicularly useful but the claim has not been substantiated, and the drug is not available in the market. Antiandrogens (cyproterone acetate or medroxyprogesterone acetate) can be used in paraphilias with excessive sexual activity.",Psychiatry,Sexual Disorders,Drug used for reducing sex drive in Black sexual offenders,Black
312174f6-b9e8-4970-9001-2cf437b7f71a,Drug used for reducing sex drive in sexual offenders,Penfluridol,Trifluperidol,Benperidol,Molindone,2,single,"Drug therapy: Antipsychotics have sometimes been used for severe or dangerous aggression associated with paraphilias. Benperidol was earlier believed to be paicularly useful but the claim has not been substantiated, and the drug is not available in the market. Antiandrogens (cyproterone acetate or medroxyprogesterone acetate) can be used in paraphilias with excessive sexual activity.",Psychiatry,Sexual Disorders,Drug used for reducing sex drive in White sexual offenders,White
